#现代汉语语料库汉字频率表,,,,
#语料规模:2000万字,,,,
#只列入出现次数大于5次的字,,,,
#下载自www.cncorpus.org语料库在线网站,,,,
,,,,
,,,,
id,汉字,出现次数,频率（%）,累积频率（%）
3468,塾,88,0.0006,99.54859999999977
3469,奕,87,0.0006,99.55999999999987
3470,镀,87,0.0006,99.56059999999988
3471,３,87,0.0006,99.55939999999987
3472,攫,87,0.0006,99.55879999999986
3473,侃,87,0.0006,99.55819999999986
3474,琵,87,0.0006,99.55759999999985
3475,褪,87,0.0006,99.55699999999985
3476,漓,87,0.0006,99.55639999999984
3477,檀,87,0.0006,99.55579999999983
3478,哧,86,0.0006,99.56179999999989
3479,茹,86,0.0006,99.56479999999992
3480,褥,86,0.0006,99.56419999999991
3481,酰,86,0.0006,99.56359999999991
3482,毋,86,0.0006,99.56119999999989
3483,桓,86,0.0006,99.5629999999999
3484,栈,86,0.0006,99.56539999999993
3485,靴,86,0.0006,99.5623999999999
3486,删,85,0.0005,99.56639999999993
3487,碉,85,0.0005,99.57039999999995
3488,墅,85,0.0005,99.57089999999995
3489,螨,85,0.0005,99.56989999999995
3490,嗳,85,0.0005,99.56939999999994
3491,驹,85,0.0005,99.56889999999994
3492,碾,85,0.0005,99.56839999999994
3493,眸,85,0.0005,99.56789999999994
3494,乍,85,0.0005,99.56589999999993
3495,撵,85,0.0005,99.56739999999994
3496,雹,85,0.0005,99.56689999999993
3497,黛,84,0.0005,99.57289999999996
3498,炫,84,0.0005,99.57139999999995
3499,捻,84,0.0005,99.57189999999996
3500,沽,84,0.0005,99.57239999999996
3501,啧,84,0.0005,99.57389999999997
3502,痪,84,0.0005,99.57339999999996
3503,赘,83,0.0005,99.57739999999998
3504,唬,83,0.0005,99.57789999999999
3505,４,83,0.0005,99.57839999999999
3506,宦,83,0.0005,99.57689999999998
3507,憧,83,0.0005,99.5799
3508,蜗,83,0.0005,99.57939999999999
3509,惦,83,0.0005,99.57889999999999
3510,噗,83,0.0005,99.57439999999997
3511,舷,83,0.0005,99.57639999999998
3512,悖,83,0.0005,99.5804
3513,恕,83,0.0005,99.57589999999998
3514,渍,83,0.0005,99.57539999999997
3515,谴,83,0.0005,99.57489999999997
3516,腋,82,0.0005,99.58340000000001
3517,曙,82,0.0005,99.58690000000003
3518,忱,82,0.0005,99.58440000000002
3519,肇,82,0.0005,99.58390000000001
3520,荀,82,0.0005,99.5824
3521,郸,82,0.0005,99.58640000000003
3522,拗,82,0.0005,99.5819
3523,翌,82,0.0005,99.58590000000002
3524,睫,82,0.0005,99.58290000000001
3525,鳖,82,0.0005,99.5814
3526,辗,82,0.0005,99.5809
3527,蚌,82,0.0005,99.58740000000003
3528,斐,82,0.0005,99.58490000000002
3529,幔,82,0.0005,99.58540000000002
3530,酣,81,0.0005,99.58940000000004
3531,隧,81,0.0005,99.58840000000004
3532,厮,81,0.0005,99.58990000000004
3533,锹,81,0.0005,99.58890000000004
3534,耦,81,0.0005,99.58790000000003
3535,蝎,80,0.0005,99.59490000000007
3536,朔,80,0.0005,99.59390000000006
3537,苓,80,0.0005,99.59090000000005
3538,狞,80,0.0005,99.59190000000005
3539,蕃,80,0.0005,99.59440000000006
3540,邃,80,0.0005,99.59340000000006
3541,蜿,80,0.0005,99.59290000000006
3542,饷,80,0.0005,99.59240000000005
3543,垛,80,0.0005,99.59040000000005
3544,伎,80,0.0005,99.59140000000005
3545,迢,79,0.0005,99.59590000000007
3546,栩,79,0.0005,99.59890000000009
3547,谍,79,0.0005,99.59940000000009
3548,鑫,79,0.0005,99.59840000000008
3549,瞟,79,0.0005,99.59790000000008
3550,詹,79,0.0005,99.59740000000008
3551,椰,79,0.0005,99.59690000000008
3552,戌,79,0.0005,99.59540000000007
3553,掖,79,0.0005,99.59640000000007
3554,禀,78,0.0005,99.59990000000009
3555,孽,78,0.0005,99.60040000000009
3556,鞘,78,0.0005,99.6009000000001
3557,渲,78,0.0005,99.6014000000001
3558,篓,78,0.0005,99.6019000000001
3559,袅,77,0.0005,99.60340000000011
3560,垣,77,0.0005,99.60390000000011
3561,偎,77,0.0005,99.6024000000001
3562,唰,77,0.0005,99.60540000000012
3563,抿,77,0.0005,99.60940000000014
3564,揍,77,0.0005,99.60890000000013
3565,岖,77,0.0005,99.60840000000013
3566,矗,77,0.0005,99.60790000000013
3567,萃,77,0.0005,99.60490000000011
3568,竺,77,0.0005,99.60740000000013
3569,瀚,77,0.0005,99.6029000000001
3570,芋,77,0.0005,99.60690000000012
3571,盎,77,0.0005,99.60640000000012
3572,跄,77,0.0005,99.60440000000011
3573,粕,77,0.0005,99.60590000000012
3574,绽,77,0.0005,99.60990000000014
3575,踉,76,0.0005,99.61590000000017
3576,俨,76,0.0005,99.61040000000014
3577,瘟,76,0.0005,99.61540000000016
3578,—,76,0.0005,99.61640000000017
3579,缦,76,0.0005,99.61490000000016
3580,菠,76,0.0005,99.61440000000016
3581,缉,76,0.0005,99.61390000000016
3582,蟀,76,0.0005,99.61340000000015
3583,晾,76,0.0005,99.61090000000014
3584,遐,76,0.0005,99.61290000000015
3585,岑,76,0.0005,99.61240000000015
3586,裘,76,0.0005,99.61190000000015
3587,汀,76,0.0005,99.61140000000015
3588,肛,75,0.0005,99.6214000000002
3589,搔,75,0.0005,99.6219000000002
3590,嚓,75,0.0005,99.62090000000019
3591,藓,75,0.0005,99.6229000000002
3592,糯,75,0.0005,99.6224000000002
3593,咆,75,0.0005,99.62040000000019
3594,瓮,75,0.0005,99.61790000000018
3595,娄,75,0.0005,99.61840000000018
3596,攥,75,0.0005,99.61890000000018
3597,恬,75,0.0005,99.61940000000018
3598,岐,75,0.0005,99.61990000000019
3599,坯,75,0.0005,99.61740000000017
3600,莓,75,0.0005,99.61690000000017
3601,蘸,74,0.0005,99.62790000000022
3602,瑙,74,0.0005,99.62540000000021
3603,搪,74,0.0005,99.6234000000002
3604,柚,74,0.0005,99.62440000000021
3605,蹭,74,0.0005,99.62640000000022
3606,犀,74,0.0005,99.62490000000021
3607,炔,74,0.0005,99.62940000000023
3608,珑,74,0.0005,99.62590000000021
3609,唧,74,0.0005,99.62690000000022
3610,蟋,74,0.0005,99.62740000000022
3611,龈,74,0.0005,99.6239000000002
3612,屹,74,0.0005,99.62890000000023
3613,噶,74,0.0005,99.62840000000023
3614,懦,73,0.0005,99.63190000000024
3615,犊,73,0.0005,99.63290000000025
3616,臻,73,0.0005,99.62990000000023
3617,喔,73,0.0005,99.63540000000026
3618,珞,73,0.0005,99.63490000000026
3619,臆,73,0.0005,99.63440000000026
3620,鹦,73,0.0005,99.63390000000025
3621,倏,73,0.0005,99.63340000000025
3622,捺,73,0.0005,99.63040000000024
3623,葆,73,0.0005,99.63240000000025
3624,懵,73,0.0005,99.63140000000024
3625,嗖,73,0.0005,99.63090000000024
3626,偕,72,0.0005,99.64040000000028
3627,衅,72,0.0005,99.63840000000027
3628,笠,72,0.0005,99.63890000000028
3629,侈,72,0.0005,99.63990000000028
3630,坍,72,0.0005,99.64090000000029
3631,腆,72,0.0005,99.63640000000026
3632,翡,72,0.0005,99.63790000000027
3633,叼,72,0.0005,99.63690000000027
3634,颐,72,0.0005,99.63940000000028
3635,楷,72,0.0005,99.63740000000027
3636,擂,72,0.0005,99.63590000000026
3637,舔,71,0.0005,99.64590000000031
3638,憬,71,0.0005,99.64540000000031
3639,筏,71,0.0005,99.6449000000003
3640,垢,71,0.0005,99.6444000000003
3641,肮,71,0.0005,99.64640000000031
3642,帚,71,0.0005,99.6439000000003
3643,曝,71,0.0005,99.64140000000029
3644,镍,71,0.0005,99.6434000000003
3645,骥,71,0.0005,99.64690000000031
3646,侠,71,0.0005,99.6429000000003
3647,嗤,71,0.0005,99.6424000000003
3648,喏,71,0.0005,99.64190000000029
3649,凋,70,0.0005,99.65340000000035
3650,舜,70,0.0005,99.65440000000035
3651,崛,70,0.0005,99.65190000000034
3652,沮,70,0.0005,99.65290000000034
3653,壑,70,0.0005,99.65390000000035
3654,箔,70,0.0005,99.65540000000036
3655,臼,70,0.0005,99.65590000000036
3656,竣,70,0.0005,99.65640000000036
3657,殆,70,0.0005,99.65690000000036
3658,掐,70,0.0005,99.65740000000037
3659,穹,70,0.0005,99.65490000000035
3660,鹉,70,0.0005,99.65140000000034
3661,箫,70,0.0005,99.64790000000032
3662,鸠,70,0.0005,99.64840000000032
3663,芥,70,0.0005,99.64890000000032
3664,燎,70,0.0005,99.64940000000033
3665,榻,70,0.0005,99.64990000000033
3666,蕨,70,0.0005,99.65040000000033
3667,夭,70,0.0005,99.65240000000034
3668,诣,70,0.0005,99.65090000000033
3669,惺,70,0.0005,99.64740000000032
3670,霄,69,0.0004,99.66220000000035
3671,磊,69,0.0004,99.66140000000036
3672,炙,69,0.0004,99.66100000000036
3673,蹑,69,0.0004,99.66060000000036
3674,楂,69,0.0004,99.66020000000036
3675,琦,69,0.0004,99.66180000000035
3676,僮,69,0.0004,99.65780000000036
3677,祁,69,0.0004,99.65940000000036
3678,鞑,69,0.0004,99.65900000000036
3679,榕,69,0.0004,99.65860000000036
3680,荪,69,0.0004,99.65980000000036
3681,婢,69,0.0004,99.65820000000036
3682,踊,68,0.0004,99.66620000000034
3683,吝,68,0.0004,99.66580000000035
3684,矜,68,0.0004,99.66540000000035
3685,娅,68,0.0004,99.66260000000035
3686,祟,68,0.0004,99.66500000000035
3687,娣,68,0.0004,99.66660000000034
3688,跛,68,0.0004,99.66460000000035
3689,蛹,68,0.0004,99.66420000000035
3690,笙,68,0.0004,99.66380000000035
3691,赃,68,0.0004,99.66340000000035
3692,妊,68,0.0004,99.66300000000035
3693,锢,67,0.0004,99.67060000000033
3694,韫,67,0.0004,99.67020000000034
3695,荤,67,0.0004,99.66980000000034
3696,羁,67,0.0004,99.66940000000034
3697,捋,67,0.0004,99.67140000000033
3698,攒,67,0.0004,99.66700000000034
3699,瞿,67,0.0004,99.66900000000034
3700,饺,67,0.0004,99.66860000000034
3701,腼,67,0.0004,99.66820000000034
3702,奚,67,0.0004,99.66740000000034
3703,帷,67,0.0004,99.66780000000034
3704,蟾,67,0.0004,99.67100000000033
3705,蛀,66,0.0004,99.67500000000032
3706,抨,66,0.0004,99.67460000000032
3707,婕,66,0.0004,99.67420000000033
3708,哝,66,0.0004,99.67180000000033
3709,糜,66,0.0004,99.67340000000033
3710,杈,66,0.0004,99.67540000000032
3711,馍,66,0.0004,99.67300000000033
3712,粼,66,0.0004,99.67260000000033
3713,悻,66,0.0004,99.67220000000033
3714,槛,66,0.0004,99.67380000000033
3715,漩,65,0.0004,99.67940000000031
3716,兮,65,0.0004,99.67980000000031
3717,赁,65,0.0004,99.67900000000031
3718,炬,65,0.0004,99.67860000000032
3719,蜷,65,0.0004,99.67820000000032
3720,铬,65,0.0004,99.67580000000032
3721,擎,65,0.0004,99.67780000000032
3722,鼾,65,0.0004,99.67740000000032
3723,髻,65,0.0004,99.67660000000032
3724,樟,65,0.0004,99.67620000000032
3725,蛎,65,0.0004,99.67700000000032
3726,伢,64,0.0004,99.6850000000003
3727,仕,64,0.0004,99.6846000000003
3728,佧,64,0.0004,99.6842000000003
3729,焘,64,0.0004,99.6838000000003
3730,槟,64,0.0004,99.6834000000003
3731,跤,64,0.0004,99.6830000000003
3732,缰,64,0.0004,99.6854000000003
3733,悸,64,0.0004,99.68060000000031
3734,佼,64,0.0004,99.6826000000003
3735,姗,64,0.0004,99.68220000000031
3736,曦,64,0.0004,99.68180000000031
3737,隍,64,0.0004,99.68140000000031
3738,隅,64,0.0004,99.68020000000031
3739,诙,64,0.0004,99.68100000000031
3740,镑,63,0.0004,99.6862000000003
3741,猕,63,0.0004,99.68980000000029
3742,恃,63,0.0004,99.68940000000029
3743,妩,63,0.0004,99.68900000000029
3744,匾,63,0.0004,99.6858000000003
3745,蜥,63,0.0004,99.68860000000029
3746,迥,63,0.0004,99.69020000000029
3747,娓,63,0.0004,99.6882000000003
3748,锚,63,0.0004,99.6878000000003
3749,淞,63,0.0004,99.6874000000003
3750,琪,63,0.0004,99.6870000000003
3751,胥,63,0.0004,99.6866000000003
3752,痢,62,0.0004,99.69380000000028
3753,癖,62,0.0004,99.69580000000028
3754,芍,62,0.0004,99.69540000000028
3755,渝,62,0.0004,99.69500000000028
3756,骋,62,0.0004,99.69460000000028
3757,螳,62,0.0004,99.69420000000028
3758,阑,62,0.0004,99.69660000000027
3759,梓,62,0.0004,99.69060000000029
3760,螃,62,0.0004,99.69100000000029
3761,娠,62,0.0004,99.69340000000028
3762,瘠,62,0.0004,99.69620000000027
3763,辘,62,0.0004,99.69260000000028
3764,箕,62,0.0004,99.69220000000028
3765,忏,62,0.0004,99.69180000000028
3766,搐,62,0.0004,99.69140000000029
3767,妾,62,0.0004,99.69300000000028
3768,汐,61,0.0004,99.70180000000026
3769,篆,61,0.0004,99.70140000000026
3770,撂,61,0.0004,99.70100000000026
3771,哽,61,0.0004,99.70060000000026
3772,甥,61,0.0004,99.70020000000027
3773,咄,61,0.0004,99.70220000000026
3774,豌,61,0.0004,99.69900000000027
3775,铮,61,0.0004,99.69700000000027
3776,拄,61,0.0004,99.70260000000026
3777,粽,61,0.0004,99.69740000000027
3778,纫,61,0.0004,99.69780000000027
3779,渭,61,0.0004,99.69820000000027
3780,褒,61,0.0004,99.69980000000027
3781,耙,61,0.0004,99.69860000000027
3782,翕,61,0.0004,99.69940000000027
3783,沓,60,0.0004,99.70900000000024
3784,汕,60,0.0004,99.70860000000025
3785,掰,60,0.0004,99.70820000000025
3786,甄,60,0.0004,99.70780000000025
3787,睿,60,0.0004,99.70740000000025
3788,嵩,60,0.0004,99.70700000000025
3789,憔,60,0.0004,99.70300000000026
3790,巅,60,0.0004,99.70660000000025
3791,驿,60,0.0004,99.70940000000024
3792,箩,60,0.0004,99.70380000000026
3793,悴,60,0.0004,99.70420000000026
3794,膈,60,0.0004,99.70460000000026
3795,忖,60,0.0004,99.70500000000025
3796,忡,60,0.0004,99.70620000000025
3797,霓,60,0.0004,99.70540000000025
3798,瞌,60,0.0004,99.70580000000025
3799,镐,60,0.0004,99.70340000000026
3800,琉,59,0.0004,99.71500000000023
3801,瑾,59,0.0004,99.71460000000023
3802,钴,59,0.0004,99.71420000000023
3803,桅,59,0.0004,99.71380000000023
3804,萼,59,0.0004,99.71340000000023
3805,媛,59,0.0004,99.71220000000024
3806,吮,59,0.0004,99.71300000000024
3807,篙,59,0.0004,99.71540000000023
3808,篝,59,0.0004,99.70980000000024
3809,锵,59,0.0004,99.71020000000024
3810,踵,59,0.0004,99.71060000000024
3811,祛,59,0.0004,99.71100000000024
3812,奄,59,0.0004,99.71140000000024
3813,丐,59,0.0004,99.71260000000024
3814,臧,59,0.0004,99.71180000000024
3815,耷,58,0.0004,99.72060000000022
3816,浏,58,0.0004,99.72020000000022
3817,毗,58,0.0004,99.71980000000022
3818,磋,58,0.0004,99.71940000000022
3819,擞,58,0.0004,99.71580000000023
3820,纂,58,0.0004,99.71900000000022
3821,叱,58,0.0004,99.72100000000022
3822,淙,58,0.0004,99.72140000000022
3823,彗,58,0.0004,99.71860000000022
3824,钨,58,0.0004,99.71780000000022
3825,蹙,58,0.0004,99.71740000000023
3826,谚,58,0.0004,99.71700000000023
3827,熵,58,0.0004,99.71660000000023
3828,遁,58,0.0004,99.71620000000023
3829,滕,58,0.0004,99.71820000000022
3830,枷,57,0.0004,99.72380000000021
3831,敝,57,0.0004,99.72340000000021
3832,虱,57,0.0004,99.72420000000021
3833,涮,57,0.0004,99.72300000000021
3834,馅,57,0.0004,99.72180000000021
3835,冗,57,0.0004,99.72260000000021
3836,蟒,57,0.0004,99.72460000000021
3837,盹,57,0.0004,99.72220000000021
3838,嗔,56,0.0004,99.7298000000002
3839,惴,56,0.0004,99.7282000000002
3840,萦,56,0.0004,99.7290000000002
3841,藕,56,0.0004,99.7278000000002
3842,埂,56,0.0004,99.72500000000021
3843,赡,56,0.0004,99.7274000000002
3844,鳗,56,0.0004,99.7294000000002
3845,薰,56,0.0004,99.7270000000002
3846,嚏,56,0.0004,99.7266000000002
3847,摒,56,0.0004,99.7262000000002
3848,彤,56,0.0004,99.7258000000002
3849,蘖,56,0.0004,99.7254000000002
3850,跷,56,0.0004,99.7286000000002
3851,腭,55,0.0004,99.73620000000018
3852,泾,55,0.0004,99.73580000000018
3853,钵,55,0.0004,99.73540000000018
3854,窠,55,0.0004,99.73500000000018
3855,伫,55,0.0004,99.73460000000019
3856,谟,55,0.0004,99.73420000000019
3857,蚪,55,0.0004,99.7302000000002
3858,诅,55,0.0004,99.73340000000019
3859,玺,55,0.0004,99.73660000000018
3860,缨,55,0.0004,99.73260000000019
3861,儡,55,0.0004,99.73220000000019
3862,蝌,55,0.0004,99.73180000000019
3863,祯,55,0.0004,99.73700000000018
3864,蛐,55,0.0004,99.73140000000019
3865,亘,55,0.0004,99.73380000000019
3866,冕,55,0.0004,99.7310000000002
3867,暨,55,0.0004,99.7306000000002
3868,怦,55,0.0004,99.73300000000019
3869,佯,54,0.0003,99.74390000000008
3870,跚,54,0.0003,99.74360000000009
3871,匡,54,0.0003,99.74330000000009
3872,坳,54,0.0003,99.7430000000001
3873,８,54,0.0003,99.74090000000012
3874,诃,54,0.0003,99.7427000000001
3875,晖,54,0.0003,99.74480000000007
3876,楣,54,0.0003,99.7424000000001
3877,蹂,54,0.0003,99.74210000000011
3878,泯,54,0.0003,99.74180000000011
3879,觑,54,0.0003,99.73850000000016
3880,邬,54,0.0003,99.74420000000008
3881,掸,54,0.0003,99.74450000000007
3882,娩,54,0.0003,99.74150000000012
3883,７,54,0.0003,99.74060000000013
3884,锗,54,0.0003,99.74030000000013
3885,憩,54,0.0003,99.74000000000014
3886,匍,54,0.0003,99.73970000000014
3887,仨,54,0.0003,99.73940000000015
3888,傀,54,0.0003,99.73910000000015
3889,耘,54,0.0003,99.73880000000015
3890,镭,54,0.0003,99.73730000000018
3891,讪,54,0.0003,99.73820000000016
3892,殃,54,0.0003,99.74120000000012
3893,匐,54,0.0003,99.73790000000017
3894,啕,54,0.0003,99.73760000000017
3895,筱,53,0.0003,99.74840000000002
3896,颚,53,0.0003,99.74570000000006
3897,漱,53,0.0003,99.74660000000004
3898,瞭,53,0.0003,99.74510000000006
3899,畦,53,0.0003,99.74810000000002
3900,獗,53,0.0003,99.74870000000001
3901,唏,53,0.0003,99.74780000000003
3902,犷,53,0.0003,99.74750000000003
3903,熠,53,0.0003,99.74720000000003
3904,咂,53,0.0003,99.74540000000006
3905,侥,53,0.0003,99.74690000000004
3906,桉,53,0.0003,99.74630000000005
3907,勐,53,0.0003,99.74600000000005
3908,黍,52,0.0003,99.75349999999995
3909,盅,52,0.0003,99.75319999999995
3910,蹒,52,0.0003,99.75259999999996
3911,幌,52,0.0003,99.75199999999997
3912,寐,52,0.0003,99.75169999999997
3913,囿,52,0.0003,99.75139999999998
3914,慑,52,0.0003,99.75289999999995
3915,筝,52,0.0003,99.74900000000001
3916,闰,52,0.0003,99.75109999999998
3917,貂,52,0.0003,99.75079999999998
3918,蔷,52,0.0003,99.75049999999999
3919,谏,52,0.0003,99.7496
3920,癫,52,0.0003,99.75019999999999
3921,佬,52,0.0003,99.75229999999996
3922,（,52,0.0003,99.7499
3923,噎,52,0.0003,99.7493
3924,唆,51,0.0003,99.75589999999991
3925,袒,51,0.0003,99.75559999999992
3926,麸,51,0.0003,99.75529999999992
3927,蚜,51,0.0003,99.75379999999994
3928,圩,51,0.0003,99.75499999999992
3929,酞,51,0.0003,99.75619999999991
3930,昵,51,0.0003,99.75469999999993
3931,羹,51,0.0003,99.75439999999993
3932,咿,51,0.0003,99.75409999999994
3933,俐,50,0.0003,99.75919999999986
3934,蹿,50,0.0003,99.76039999999985
3935,梏,50,0.0003,99.7564999999999
3936,潼,50,0.0003,99.76009999999985
3937,扈,50,0.0003,99.76099999999984
3938,咛,50,0.0003,99.75979999999986
3939,恤,50,0.0003,99.75949999999986
3940,蔺,50,0.0003,99.76069999999984
3941,谤,50,0.0003,99.7567999999999
3942,聆,50,0.0003,99.75889999999987
3943,惬,50,0.0003,99.75859999999987
3944,撅,50,0.0003,99.75829999999988
3945,榄,50,0.0003,99.75799999999988
3946,沣,50,0.0003,99.75769999999989
3947,蜴,50,0.0003,99.75739999999989
3948,蔫,50,0.0003,99.7570999999999
3949,橄,49,0.0003,99.76519999999978
3950,瞰,49,0.0003,99.76489999999978
3951,瑜,49,0.0003,99.76459999999979
3952,痞,49,0.0003,99.76309999999981
3953,绛,49,0.0003,99.76429999999979
3954,鸳,49,0.0003,99.76549999999978
3955,唷,49,0.0003,99.7639999999998
3956,柠,49,0.0003,99.76579999999977
3957,撬,49,0.0003,99.7633999999998
3958,痘,49,0.0003,99.76129999999984
3959,掂,49,0.0003,99.76189999999983
3960,椿,49,0.0003,99.76249999999982
3961,镖,49,0.0003,99.7636999999998
3962,匕,49,0.0003,99.76279999999981
3963,嫡,49,0.0003,99.76219999999982
3964,腌,49,0.0003,99.76159999999983
3965,岷,48,0.0003,99.7705999999997
3966,匝,48,0.0003,99.77029999999971
3967,噙,48,0.0003,99.76999999999971
3968,矾,48,0.0003,99.76969999999972
3969,躏,48,0.0003,99.76939999999972
3970,覃,48,0.0003,99.76909999999972
3971,惆,48,0.0003,99.76879999999973
3972,漪,48,0.0003,99.7708999999997
3973,浜,48,0.0003,99.76789999999974
3974,檬,48,0.0003,99.76639999999976
3975,皑,48,0.0003,99.7711999999997
3976,镊,48,0.0003,99.76669999999976
3977,楔,48,0.0003,99.76699999999975
3978,噘,48,0.0003,99.76729999999975
3979,６,48,0.0003,99.76849999999973
3980,嗐,48,0.0003,99.76759999999975
3981,厩,48,0.0003,99.76609999999977
3982,肽,48,0.0003,99.76819999999974
3983,蒿,47,0.0003,99.77479999999964
3984,羟,47,0.0003,99.77509999999964
3985,桎,47,0.0003,99.77539999999964
3986,睑,47,0.0003,99.77569999999963
3987,褚,47,0.0003,99.77599999999963
3988,赂,47,0.0003,99.77629999999962
3989,蚴,47,0.0003,99.77659999999962
3990,冢,47,0.0003,99.77689999999961
3991,徨,47,0.0003,99.77449999999965
3992,抠,47,0.0003,99.77389999999966
3993,硼,47,0.0003,99.77179999999969
3994,鸯,47,0.0003,99.77209999999968
3995,粑,47,0.0003,99.77239999999968
3996,缪,47,0.0003,99.77269999999967
3997,垠,47,0.0003,99.77299999999967
3998,掣,47,0.0003,99.77329999999967
3999,掇,47,0.0003,99.77359999999966
4000,蹋,47,0.0003,99.77149999999969
4001,铿,47,0.0003,99.77419999999965
4002,赳,47,0.0003,99.77719999999961
4003,蛔,46,0.0003,99.78139999999955
4004,铐,46,0.0003,99.78109999999955
4005,镯,46,0.0003,99.78079999999956
4006,涸,46,0.0003,99.78049999999956
4007,蹼,46,0.0003,99.78019999999957
4008,翎,46,0.0003,99.77989999999957
4009,萘,46,0.0003,99.7774999999996
4010,咔,46,0.0003,99.7777999999996
4011,煦,46,0.0003,99.78169999999955
4012,囔,46,0.0003,99.77959999999958
4013,螅,46,0.0003,99.77929999999958
4014,匮,46,0.0003,99.77899999999958
4015,膺,46,0.0003,99.77869999999959
4016,痊,46,0.0003,99.77839999999959
4017,茁,46,0.0003,99.7780999999996
